\\Generator Output Capability Month Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2024-01-03 06:00:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For January 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delivery Date,Generator,Fuel Type,Measurement,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
2024-01-01,COMBER,WIND,Output,11,28,87,108,102,132,127,127,123,119,96,99,64,44,20,15,17,16,16,13,12,10,12,24,
2024-01-01,CRYSLER,WIND,Available Capacity,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,
2024-01-01,CRYSLER,WIND,Forecast,13,17,15,11,12,7,3,4,0,1,0,0,3,6,5,8,14,16,10,11,19,41,67,64,
2024-01-01,CRYSLER,WIND,Output,15,18,16,12,13,7,4,4,1,1,0,1,4,7,6,9,16,16,11,12,21,48,71,65,
2024-01-01,DA WATSON,HYDRO,Capability,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,
2024-01-01,DA WATSON,HYDRO,Output,12,12,12,12,12,12,12,25,59,62,62,62,62,63,63,63,63,64,63,61,62,61,28,21,
2024-01-01,DARLINGTON-G1,NUCLEAR,Capability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,DARLINGTON-G1,NUCLEAR,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,DARLINGTON-G2,NUCLEAR,Capability,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,
2024-01-01,DARLINGTON-G2,NUCLEAR,Output,861,861,863,863,862,860,861,863,862,860,862,863,863,863,862,860,862,863,863,863,863,860,860,863,
2024-01-01,DARLINGTON-G3,NUCLEAR,Capability,870,870,870,870,870,870,870,870,870,870,870,840,835,835,835,835,835,835,835,835,835,835,835,835,
2024-01-01,DARLINGTON-G3,NUCLEAR,Output,869,868,868,868,868,868,869,869,869,869,867,837,829,828,829,829,829,830,830,830,830,831,831,831,
2024-01-01,DARLINGTON-G4,NUCLEAR,Capability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,DARLINGTON-G4,NUCLEAR,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,DECEWFALLS,HYDRO,Capability,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,
2024-01-01,DECEWFALLS,HYDRO,Output,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
2024-01-01,DECEWND1,HYDRO,Capability,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
2024-01-01,DECEWND1,HYDRO,Output,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
2024-01-01,DESJOACHIMS,HYDRO,Capability,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,
2024-01-01,DESJOACHIMS,HYDRO,Output,289,288,288,288,288,288,289,316,284,293,291,305,301,303,306,305,304,304,299,296,297,295,316,318,
2024-01-01,DESTEC,GAS,Capability,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,
2024-01-01,DESTEC,GAS,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,DILLON,WIND,Available Capacity,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,
2024-01-01,DILLON,WIND,Forecast,4,7,21,34,34,44,52,41,44,31,28,32,24,21,11,7,5,5,9,9,10,10,10,9,
2024-01-01,DILLON,WIND,Output,5,8,24,36,35,46,53,41,44,32,30,33,25,20,11,7,5,5,10,9,10,11,10,11,
2024-01-01,DOWCHEMICAL,GAS,Capability,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,
2024-01-01,DOWCHEMICAL,GAS,Output,26,27,27,27,27,26,25,25,25,25,25,25,25,24,24,25,25,25,24,24,25,24,25,26,
2024-01-01,DPNTMTLND,GAS,Capability,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,
2024-01-01,DPNTMTLND,GAS,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,EARFALLS,HYDRO,Capability,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
2024-01-01,EARFALLS,HYDRO,Output,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
2024-01-01,EAST LAKE,WIND,Available Capacity,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
2024-01-01,EAST LAKE,WIND,Forecast,15,34,56,67,59,75,63,66,51,35,36,32,29,22,11,8,7,8,15,8,9,21,13,11,
2024-01-01,EAST LAKE,WIND,Output,17,38,60,68,61,75,66,66,50,35,37,32,29,21,10,8,7,10,15,7,11,22,12,12,
2024-01-01,EAST WINDSOR-G1,GAS,Capability,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
2024-01-01,EAST WINDSOR-G1,GAS,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,EAST WINDSOR-G2,GAS,Capability,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,
2024-01-01,EAST WINDSOR-G2,GAS,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,ERIEAU,WIND,Available Capacity,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
2024-01-01,ERIEAU,WIND,Forecast,6,9,20,32,38,50,56,51,35,30,30,32,24,27,17,12,5,4,7,7,14,12,10,9,
2024-01-01,ERIEAU,WIND,Output,6,10,23,34,39,51,58,50,34,30,32,33,25,26,17,12,5,4,7,8,15,12,10,9,
2024-01-01,FORTFRANCSWC,HYDRO,Capability,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
2024-01-01,FORTFRANCSWC,HYDRO,Output,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
2024-01-01,GARTSHORE,HYDRO,Capability,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
2024-01-01,GARTSHORE,HYDRO,Output,0,0,0,0,0,0,0,59,76,77,76,80,78,79,80,80,79,79,78,78,78,78,81,17,
2024-01-01,GOSFIELDWGS,WIND,Available Capacity,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
2024-01-01,GOSFIELDWGS,WIND,Forecast,2,3,10,30,31,44,40,36,35,34,30,25,15,13,6,8,5,4,3,4,1,2,4,6,
2024-01-01,GOSFIELDWGS,WIND,Output,2,4,13,32,33,46,41,37,36,36,30,25,15,13,6,9,5,4,3,4,1,3,5,6,
2024-01-01,GOSHEN,WIND,Available Capacity,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,
2024-01-01,GOSHEN,WIND,Forecast,33,45,37,37,46,40,21,22,18,13,18,20,14,13,13,13,28,30,28,21,17,19,18,23,
2024-01-01,GOSHEN,WIND,Output,36,46,36,39,48,37,21,23,16,14,19,21,13,13,12,16,29,32,27,21,17,20,18,25,
2024-01-01,GOULAIS,WIND,Available Capacity,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
2024-01-01,GOULAIS,WIND,Forecast,0,0,0,0,0,0,0,0,0,1,2,4,5,5,4,3,2,2,4,6,5,4,6,7,
2024-01-01,GOULAIS,WIND,Output,0,0,0,0,0,0,0,0,1,2,3,5,6,6,4,3,2,2,5,6,5,4,7,6,
2024-01-01,GRAND VALLEY 3,WIND,Available Capacity,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
2024-01-01,GRAND VALLEY 3,WIND,Forecast,4,3,2,2,2,1,3,1,1,1,0,0,0,2,2,4,7,10,13,15,16,18,20,19,
2024-01-01,GRAND VALLEY 3,WIND,Output,4,3,3,2,2,2,3,1,1,1,0,0,1,2,3,5,7,11,14,15,16,19,21,20,
2024-01-01,GRANDSF,SOLAR,Available Capacity,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
2024-01-01,GRANDSF,SOLAR,Forecast,0,0,0,0,0,0,0,0,1,4,6,6,5,5,8,2,0,0,0,0,0,0,0,0,
2024-01-01,GRANDSF,SOLAR,Output,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
